x1,x2,x3,x4,x5,x6,x7,x8,x9
-2.34166112107739,0.5149916517239638,0.3739635119907352,-2.173059408802329,0.7626785136911081,1.8553334345718717,7.829367309361839,3.781333688844575,-2.8058912777833163
0.2372347748535233,-0.2730293308029356,-0.6595535133430381,-0.9760962970276232,-0.33890457207336444,-0.917158850337341,-0.4954553109446585,-2.768920417520604,0.6049170101508343
-2.1760070347922147,0.7570177856303948,0.6415328166491645,-1.6673264674167996,-0.035512549476058974,0.44493750569334933,4.505771275815629,0.979830749184734,-1.0813794913207335
-1.4090942836208584,-0.09524016154312312,-0.04501520524267866,-0.9963711667116945,0.4028081653563338,0.7824590811138067,4.527511706311166,2.416142373520237,-2.1588995791834487
0.34782355967205825,0.59487039002805,-1.2877327811250263,2.3646017717937777,1.1793280262904031,1.1575390075972307,-0.39266675191418493,3.8088532840017217,-0.6281708177859402
-1.3689120148020764,-1.3591031505323528,-1.6739484211131823,-1.0892865197184403,-0.18620346800822773,-1.8182027220950139,0.257104942537671,-3.885304792256799,1.3150850314113
-0.3561036813297118,0.3104820733567763,-0.5625264932793759,0.8268796976523771,0.2847509157429804,-0.9397874903272949,-0.3669175020777129,0.2512046388380417,-0.4561486964761452
-0.42153011407810426,0.8310185542305053,-0.9489969632398831,-1.8980825704749726,-1.2287202720530934,-1.5614223206746114,-0.07262162547993116,-4.563363547806378,0.48161395569570653
0.015511363444558057,0.4875115638463165,2.9353106296391127,-2.482151250562811,-4.70847007237151,1.2586701405715883,-0.9489974971108966,-2.769151581692558,-0.5072404071388223
0.7243621275275085,0.40918985758672866,-0.8162498130941673,-3.3106400631839814,-1.2173584515690443,-0.937691318150805,0.8492038350675524,-5.246072801030476,0.0711617966970528
0.8958395516981956,1.7015709289278727,-1.995903407245009,-2.9426544081717934,-2.422425568608905,-0.9285893267445442,-0.5603310411025324,-6.181101895754046,-0.12220070694253371
0.27446760086666644,-0.21009002838697186,1.6249095430032856,0.005016416218493469,2.1927633841864664,0.38269141345666924,3.971644966356946,4.709644538233406,-2.9807463788276483
-1.6583476420138905,1.0097984627820376,-1.436690118680589,-1.412011480981151,0.6345472930312048,-0.1990077284456353,4.810496424137876,0.7811538175370644,-2.0734715305671
2.4611190776438843,1.39561018482587,-1.1266077911391514,-2.3897785550007855,-1.5227406725928145,-2.3473738163942923,-2.3110645227589037,-6.598262146262736,-0.3688481340978158
0.7937823012946591,-1.792817100503104,-1.8323652873688316,-1.942259575396083,-1.5784875005971828,-0.25929562332517053,-1.5054999303736218,-5.2453192879472645,1.5850752821531615
1.0646214263956977,0.5977515919378716,-1.9516889880651256,1.0731898209277548,1.1044931437716015,-1.2764257988172094,-1.9328049774934537,-1.0779973710122337,0.4469689504599399
0.7167514790741221,-0.3710963868243387,-2.008425502910475,1.1596051457356547,0.4585485148283116,2.9254149093850796,0.912838635293606,3.7783413595351845,-0.8858564186454384
1.3398391084258732,-0.530162973014471,3.9228613316365903,-0.4625276719228326,-3.0469964056458423,4.58876747884623,-0.5758018731761169,3.4834308007652,-0.8511437456820654
-0.3682745502364084,0.5048201502608104,-0.6815062475601976,0.21081271805087143,-0.5291336752946623,-0.6292001004393543,-1.5777042538991268,-1.9114604235241204,1.3078938725144331
-2.941816114069886,-0.09550943301829083,-2.027742715192211,-1.8216617203901957,-0.6287461620225425,-1.8343926156480905,1.7761095995623355,-4.535069226099054,1.6117711420779124
