x1,x2,x3,x4,y
0.09070024093276646,-1.853751868988086,-1.5347786172160953,-0.8767669729838535,0
0.7357175805513378,-0.4678218795900655,-1.230039405843696,-0.7463894278815898,0
0.743520713886234,2.0392335751774295,-1.057520481109879,1.3759147912989933,1
-1.7597932657233715,1.0834506332558371,-1.2028365567668533,0.23758196425832045,0
0.3346507084528204,0.35206395668227286,-0.44289113772017646,0.10862747226301614,0
-0.34200554533026306,0.9724398510617394,1.5895330234616334,1.2027212760876809,0
0.7958586933969756,-1.5610890675278095,0.6968864595515716,-0.45907239377292164,0
-0.04494563644205577,1.0131131967429345,-0.6985937699826825,0.6403460143532781,1
-0.5114019925948502,-0.3613302661494737,-0.054232725587334156,0.4167874593255511,0
0.5424291479060644,-2.466742250169963,-1.5738217768721188,0.7765431153388579,0
0.8668783432699303,-0.45790765987522875,1.993778412248522,1.983794700248524,0
1.0908891604925237,0.10672718432585786,0.5428126688917075,0.05131061019456384,0
1.5706369729399927,0.2736687662571152,-1.1364753918401105,-0.46868022424207206,1
1.055242823594739,-0.7108804117360655,-0.5213017142837749,-1.027822637338148,0
0.31194805526487984,-0.5643132281428808,0.19854200265610125,-1.2857038164606986,1
-0.04384550967726059,-0.11877906538050415,1.1942483956571188,-0.3788991772767444,0
-0.2444524962804715,1.6368711288919267,-1.2752944589581094,1.8353490468614038,0
-0.08192478008305369,-1.0966473053024397,0.0031652533787710287,-0.03811278850579872,0
-0.7165976287206891,-0.46917593926372037,-0.2628360997966282,0.20726722234112738,0
-1.8594862240841668,0.5384593664715637,-0.09290262031470237,1.553498727409456,0
0.17259168611845568,-0.11220099863285946,1.8924472948822944,1.2009779725025462,1
-0.13860128245631353,-0.5298371668801537,-0.8543092995749345,0.7775378987724644,0
-2.1835384155546427,-2.675082905394775,-0.0407373259282529,-0.7517054649533246,1
0.06692113475194413,-0.48225367220938997,0.2495937948709572,0.23931554879689415,1
0.7344133329429273,0.017538726861994675,-2.7258152044098876,-0.7823995342249795,1
-1.144913734300902,0.19137083490321855,-2.5132092856965875,-0.9359603201320881,0
-0.12430054909218695,-0.41405968502184376,0.35378097072247594,-1.9710236149753766,0
0.8645561723834803,-0.19513513537524324,0.8316267630887978,1.903958524883599,0
-1.5962931976380386,0.7777523564338765,-0.6675699698011227,0.13375878429010363,1
0.13152393365707513,-2.435203953310137,-2.7206869492697363,1.298371375770273,1
-0.6717047506087231,-0.36796302425525607,-0.07385447384160793,-0.12266239885072376,0
-0.19310769110051412,0.6909855834441916,-0.5627909457944861,0.5948764210299405,0
0.5283642594363362,-0.38535030734397735,-0.6393543330981798,-2.070100253882951,0
-0.004928849776663565,0.37689755397485825,0.1706654236106244,0.5144398657044732,0
-1.510811796320352,-1.1633775644335356,1.7641469957390568,-1.7446951667995332,1
0.12400623093711637,0.6980291517986932,0.929683426754042,0.9649941097027589,1
0.6242117249218029,0.67935607321429,1.4336543110010762,0.5701035647475766,1
-0.13189279336515458,0.35168086723727127,2.003520210288054,-0.20681859779693823,0
-0.29021069432047886,1.3157472946098976,0.5099720583862044,-0.8917962063960589,0
-0.08204321263383077,1.6904430218530595,-0.6261070603349643,0.6731092511941238,1
0.07242579482091785,-0.2461317707189466,-0.356249085483544,0.05359626765980154,1
-1.5541088707208652,-0.5578040323207347,0.325137207104074,-1.4881728486012569,1
0.04519419904483455,-0.009107265780269068,1.3929162135798099,0.03991378110044899,1
0.4790789169439292,-0.5775695672573344,-0.25143755765478876,-0.19141423314829628,1
-0.0721529386536021,-1.0716340584176218,-2.457924317673007,-0.29723940642486263,1
0.46113770470306426,-0.6653077564414791,0.3221713197040718,-2.345152543374638,1
-0.6234134266746999,0.03685174268629275,0.48636787675747273,0.019936918350201956,1
-0.4279949788721284,-0.8606466550803615,0.08695265964502655,1.0999172148695797,1
-0.6431360801724133,-1.3039414305629022,-0.40072092571267237,-0.43348552940776924,1
-0.14270060580115435,0.5482590901667082,1.5460089458563033,0.949303154250863,1
-1.5162755507415293,1.2306630715146716,-0.5252483060920994,-1.2498562182540318,0
-1.418796479306954,0.4843169210106104,0.5397734970690513,-0.9350309007571634,0
-0.3920900876125134,-0.32794252912565935,0.6370539226966613,1.0089098957569524,1
1.6864068750697465,-1.5060781909516636,-0.5373677142567518,-0.46655820770562945,0
0.4409891875947613,-0.24912671029591668,0.27213335584596565,-0.010080499161564626,0
0.5933633355070346,1.2482881143168887,1.5823835973897173,0.022793154672941806,0
-0.5059181628523011,-0.1273933601476869,0.11829074728965716,0.18163049868837755,1
0.39444592600838807,0.8511857642615477,0.6500966890968494,-1.1238811258066308,1
-1.1011212034743343,0.6499389462437759,0.7476335531621948,0.902774195099683,0
-1.2761045582834423,0.24350484183322119,-0.7397283867416545,-0.7351402750313173,0
0.552150391821164,-1.5505490547612581,-0.6827438388492242,0.2620659069575276,0
1.6048833016233361,-0.7784388400520782,-0.5012216751349712,-1.2975007606734046,0
1.4793436445688246,1.4766487172047136,1.1009645874228373,-0.8429362401429452,1
-0.4999786000912818,-0.4659113500038741,0.5319337537137454,0.5402296839680293,0
-2.306526337794788,-1.1732487251774042,-0.06379101073137486,-1.3512293496661447,1
1.0682064853285549,-0.8802337858105929,1.2107468115337494,0.10036693146238405,1
0.8532520063538458,-0.38502706069883175,1.2443769340472395,-0.7125591343703047,1
1.952226577937955,0.8737369864292119,-0.6821421004297485,1.6903994607643202,1
-2.4851988126287563,0.46369094981574366,1.108939072444847,0.08451448452056423,0
0.30972281158420223,-0.49211684248785964,0.13261977438873787,-0.5548235843140485,0
1.408966841521144,1.6996885636819692,1.0677353187800906,-0.2336089511462837,1
1.216563164179198,2.1429860758653905,-0.29065349542713714,0.4587460411472216,1
0.11482633240503559,0.8230805016524718,-0.7150801180022183,-0.872256589998308,1
-0.5058548720159185,-1.9311498474062363,0.13868923442534759,-0.16346481522058723,1
0.5466894373337915,-0.19106160265324543,1.8751913401512328,-1.4624034869369287,1
-1.7489487126673893,0.13924200789490068,-2.341280092130089,-0.6176523847871023,0
0.21678785534146933,-0.8941258246088808,0.6342881465570906,-1.6308733963537365,0
0.8704342280107118,-2.093420279679057,0.2533204613776753,-0.45108004850867867,0
1.5445404694486513,-0.5551033948500972,0.9172543616629363,1.535072096564039,0
-0.9517005588598619,-0.7937482144759448,0.3957464223986186,-1.1456018804398624,1
-2.0811364727250803,1.1710712935968346,1.116243710882038,-0.4848536781640966,0
-0.8914224579520449,-1.6004222233794094,-1.3700454613919033,1.268141226305481,1
1.1375083840565627,-1.0294732760630305,-0.3936436072598954,0.2056151970969822,0
1.3889391983556463,1.3253636770637218,-0.29919215858916565,-0.050204405277135516,1
