x1,x2,x3,x4,x5,y
-1.086710725221602,-0.39604886072586276,0.3585774830605636,1.493950470554185,-0.27832718127341427,0
1.2900227303987206,0.6829883425299983,0.30372247451997614,-0.751949831825062,-0.014842423324227574,0
-0.11669729233934957,0.3783246155057289,0.7901115164773576,1.1466662116061714,-0.38733911206094845,0
1.2209703314115568,-0.6640619883659626,-2.5094904285451856,0.055880875403347435,-0.5641801389527297,0
0.2379125794746726,-1.4545035270174211,1.750616747241832,0.14054435488203754,1.172201481191282,0
-1.2736007856753653,-0.222797259815745,-0.6971523313048057,0.22984214539468956,0.5511786192533602,0
-0.5057175423820138,0.02888095432532491,0.7874659433840794,0.7023563346077709,-0.028279575773242624,0
0.05634986760494876,-0.2663601747704295,-1.6705964648889178,-0.5523362140438155,0.5222523112231814,0
-0.7125077634738719,-0.019051360580359368,0.12401843969692056,0.27253674797653926,0.9181432334473217,0
1.120322879174378,-0.9319583747797132,-1.96307809293716,-0.12179015554070957,-0.6932676142634945,1
-0.03176377430104825,-0.12866769006011103,-1.0882769220849347,1.2348449005308286,-0.4181694941786087,1
0.29466960437271134,-0.6981719970878362,-0.6785330193761645,-0.5142600604487166,-1.9702206917845178,1
0.7535496827268284,0.6490545859507199,-1.4961235418851682,0.840065702293096,-1.1151294506649587,0
-1.0056932718859999,-0.9886870166808631,-0.4051617031467814,1.9362985079217296,-0.5965254350408012,0
0.7424605650327365,-0.16831294651750625,-0.34795808068107387,-0.06995692274561528,0.017692283645341086,0
0.9531514106485249,-1.4469093517255416,-0.6969790950537489,0.7577240646693231,-0.9270147867894564,1
0.5673297916192084,0.3514484140570825,-0.15014732764476008,0.3004252718578672,-0.7638749641996495,1
1.2309027422572676,-0.642511688885537,0.20799157402249796,-0.9269668050452511,0.9395745894707775,0
-0.19228101542731282,2.365272927936871,-0.6472909760789347,0.32773315909894835,-0.29801409855967553,1
-0.5930726320701536,-1.3553030712485992,1.856430076141024,0.3033587037831382,-1.5260731656711586,1
-0.758967452392737,1.709743473786718,-0.7879458235641369,0.3121605552694444,0.7567206211938199,0
3.4774646824189244,0.24401999219734744,-1.4245936528770318,-2.1793646487256404,0.42956312556920734,0
-0.05148867514960112,-0.7307348500838232,2.016068097268908,-0.13128250509445066,-0.1131633548204273,1
0.7909926786400275,0.09020253166868962,-0.9851320615076627,-0.29078225177724754,-0.6496736654076296,0
0.33665763002439236,1.617092388302986,-0.2781226564665152,1.9277299894645599,0.4668932050082971,1
-0.5011433686415951,-1.116993127731652,0.6802293398613818,0.2635747853491901,-0.8393623395213252,1
1.0955689172019851,0.9142235148258795,-0.8326433691607545,0.26212016822257417,1.0927658580919617,1
0.720966386481214,0.8595004226761633,0.5336363417554761,-0.05815241649024662,-0.08723550310406554,1
0.5299307560117624,1.7919062645646282,0.3138485414673866,0.8112862071771978,-1.358515944011899,1
-0.8148937718144081,-0.9409665039427615,-1.6436687371746634,-0.7769041056543272,-1.352473205099418,0
-0.15169665213655736,1.4769000672054733,-1.170365443964325,0.6347378015428203,-0.32554638201460157,1
1.8492945371027922,1.1456965955192604,-0.6290021641902576,-0.6328691047222581,-0.5500455754132131,1
-1.4308823515222935,0.7157486320888845,-1.4331230698594162,0.46758239575757005,-0.7747077809814576,1
0.007043537463324609,0.7778879291981977,-3.5578567195176105,-0.598863799437711,0.7485834089937012,0
-0.5740808603590164,0.4197676807884085,-0.3484768512716065,-0.08142955209816861,1.8420499024162913,0
1.9165038916558805,-0.876476990151271,-1.9510297069398483,0.1777620717710608,-0.9982283076752094,1
0.1427371139217255,0.44267596386129454,0.9795699849399923,1.3995289056032547,-1.2849581146677587,0
0.9968328273348354,0.7897966958938742,0.41371314266383097,0.49467814984672775,-0.3717605649261504,1
1.972664385348881,-0.2506610728955277,-1.1705143667182774,-1.486301194173085,-1.9299272292905112,1
0.6832646965863965,-0.22836647329658727,1.2094237544927249,0.5857901933376604,-2.7571223299367182,0
-0.2897618930364298,-0.3419605758353655,0.1382640117577846,-0.8699690120455024,0.27421314061336777,1
0.37852246548474533,-0.5886225344306062,-0.16558856559170673,-1.0365337717235585,0.8315159058851874,0
1.262239041360661,1.790352996033118,1.4465409730773078,-1.8416315507633967,1.138217671596701,0
0.7395570919452891,0.6469742075878403,0.8861217983759045,-0.4306039276790413,-1.2398539539663458,1
0.207978702279526,0.0014377560264897022,-1.4972338144760322,-6.99954044556871e-4,1.203513946969072,1
-0.8737175484459632,1.0322100195106318,-0.9755901373332956,-2.6933415651009645,-1.242213348801759,1
-0.23937753381186858,-0.8081308996562233,-1.2523795014818926,-1.5633464452838213,1.060330801142509,0
-1.317333378125898,-2.3834765288028232,0.034725493492611975,1.7965870204214214,0.7204712293416394,1
-0.9456530361208516,-0.606733897390792,1.1592067039017142,0.8633670384715171,-1.2283858040367757,0
-0.5014778685700264,2.508826989323209,1.1121502996161419,-2.393623923137097,-0.18341521303036706,1
0.7859080278142301,-0.247996408328422,0.5941730355351961,-0.6027013749283482,0.49942750268632785,1
